id,k6_cluster,k10_cluster,title,artists,pp_artist
6vkczNPCftHsMJpjYYiXDp,2,9,Banded Up (feat. XXXTENTACION),"['Ronny J', 'XXXTENTACION']",Ronny J / XXXTENTACION
2ZRo7axmMPeSVUvDbGkJah,5,0,Hope,['XXXTENTACION'],XXXTENTACION
2ooF4088y5L72c4YTEJQoB,0,5,YuNg BrAtZ,['XXXTENTACION'],XXXTENTACION
1lTcdZR0FGO0RyZMpsDDdL,2,6,Chicken Talk,['Gucci Mane'],Gucci Mane
63vL5oxWrlvaJ0ayNaQnbX,4,7,Istanbul (Not Constantinople),['They Might Be Giants'],They Might Be Giants
6iaSML1PIYq936g62BDtBq,2,6,Robbery,['Juice WRLD'],Juice WRLD
1Wh5LO3TWAvaeDrwp4FZgo,5,0,King,['XXXTENTACION'],XXXTENTACION
1gUIRPBiLRgYHya6zaXJeb,4,7,Psycho,"['Keith Ape', 'Robb Bank$']",Keith Ape / Robb Bank$
3etxMncvnemdyJlDVBuIat,0,2,Xanarchy,['Lil Xan'],Lil Xan
2mGsE1qEjglIN1Ai4egOBO,4,7,Sesame Street (Extended Version),['Joey Trap'],Joey Trap
3TVtBDDsgUTCqkV3rBouNv,0,5,455,['Lil Gnar'],Lil Gnar
3BgL0IcxKAd0sukooPIVhA,0,9,GOKU,['Jaden'],Jaden
1GlLh3bGCf2Oor98a2PgXW,4,7,Mosh Pit,['Joey Trap'],Joey Trap
6vb8J3BY7cDSkfkReeEGFc,0,5,Diamonds,['Swerzie'],Swerzie
78MLMKaMyZvRUKUyVhyRi0,0,5,TATI,"['6ix9ine', 'DJ SpinKing']",6ix9ine / DJ SpinKing
6BvtitRX5lQC87YlA6rq0n,0,5,Bubblin,['Anderson .Paak'],Anderson .Paak
1TisGU2iKuIvJUm23gAg6d,2,9,Jungle Klipped (feat. ZillaKami),"['XZARKHAN', 'ZillaKami']",XZARKHAN / ZillaKami
6qzQtWbD2XEsOQcK0zu0q8,1,1,SLITYAWRIST,"['Cameron Azi', '$ubjectz', 'Toxic']",Cameron Azi / $ubjectz / Toxic
4grZUob2CwLBf3GbhcrX8Z,0,5,SiCK IN THE HEAD,"['Lil Gnar', 'Travis Barker']",Lil Gnar / Travis Barker
3Mns4Bp3YcGlXGTuGmd0Qd,0,5,FACEPLANT,['PRXJEK'],PRXJEK
6XLxbvWrIe3IP0OSLrRArK,2,9,LIVELIFEGIVENONE,"['Cameron Azi', 'Thraxx']",Cameron Azi / Thraxx
2YvvK0XLM6kFbmyciOEKWC,0,5,ROCKABYE BABY,"['Joey Bada$$', 'ScHoolboy Q']",Joey Bada$$ / ScHoolboy Q
6zEPJJzojnfOrvfyuJiPtF,0,5,All This Money,['Injury Reserve'],Injury Reserve
07miQb315ezd5obb3PPzQB,0,5,Sk8 Head,"['City Morgue', 'ZillaKami', 'SosMula']",City Morgue / ZillaKami / SosMula
0PWP4LIOI5xjVkaWqES7ek,4,2,Headstone,['Flatbush Zombies'],Flatbush Zombies
2swu91llDBxeb75tMETplV,0,5,HELL-O,['Flatbush Zombies'],Flatbush Zombies
0T6wsLOq4GmZL4HtOseM4k,2,6,SHINNERS13,"['City Morgue', 'ZillaKami', 'SosMula']",City Morgue / ZillaKami / SosMula
6f1dn2ECCotPvBlRXY2TUF,4,7,Let It Eat (feat. Ugly God),"['Comethazine', 'Ugly God']",Comethazine / Ugly God
35tWhD29yvWwB0IDRr6zsL,2,6,Yeah Right,['Vince Staples'],Vince Staples
27v4tcUfyW9J8opqkrOrg1,0,5,Ski Mask,['Smokepurpp'],Smokepurpp
5vm7y9SmcH0S1NOQanb8rQ,4,7,BLACK METAL TERRORIST | 13 M T,['Denzel Curry'],Denzel Curry
7Cq27Qc3WRyQ3ddwVslpVZ,4,7,Heart Attack,['Scarlxrd'],Scarlxrd
1fEl5TPKRJAsuP6TqZ23hB,2,6,D Rose,['Lil Pump'],Lil Pump
2NjeQLvFsfeKdZoA7dbfL1,4,7,PERCS | PERCZ,['Denzel Curry'],Denzel Curry
4oMOm5WHbUTW0Jjh4dh9HQ,2,6,Lord Knows,"['G Herbo', 'Joey Bada$$']",G Herbo / Joey Bada$$
6RhVxlG26Fbai47iHUas4T,2,6,Gang (feat. Lil Bibby),"['G Herbo', 'Lil Bibby']",G Herbo / Lil Bibby
6w6SW8zyEcyxwSR7Wya45a,2,2,Blue Suede,['Vince Staples'],Vince Staples
7EHAXZenBzmGCpccWCyg8z,2,6,SUMO | ZUMO,['Denzel Curry'],Denzel Curry
2rMFawCg4BW65jzbwztXAV,2,9,Oh My Dis Side (feat. Quavo),"['Travis Scott', 'Quavo']",Travis Scott / Quavo
0pn8eHCvZsBAF9Y9wfv4rt,0,5,Really Got It,['Jerreau'],Jerreau
4g8pXHvEnwBkyEbUOsAEig,0,5,Vibin In This Bih,"['Kodak Black', 'Gucci Mane']",Kodak Black / Gucci Mane
3hLcmoGgN8BCqw58ZB6pxa,4,7,RGF Island,['Fetty Wap'],Fetty Wap
7iaw359G2XT14uTfV9feip,4,7,Lockjaw (feat. Kodak Black),"['French Montana', 'Kodak Black']",French Montana / Kodak Black
31G9RaSaDOI2NWcpnIp734,0,7,Goldie,['A$AP Rocky'],A$AP Rocky
0hmQY8NW6hNQWfkvZsa1e9,2,6,Lemonade,['Gucci Mane'],Gucci Mane
11LcL7pZTtF29MroiCBMuI,4,7,Don't Like.1 - Album Version (Edited),"['Kanye West', 'Chief Keef', 'Pusha T', 'Big Sean', 'Jadakiss']",Kanye West / Chief Keef / Pusha T / Big Sean / Jadakiss
20fAoPjfYltmd3K3bO7gbt,0,5,Stick Talk,['Future'],Future
1x6Zk7hoTIlSOFNZnyxjZD,2,6,Upper Echelon (feat. T.I. & 2 Chainz),"['Travis Scott', 'T.I.', '2 Chainz']",Travis Scott / T.I. / 2 Chainz
7jslhIiELQkgW9IHeYNOWE,0,5,Big Rings,"['Drake', 'Future']",Drake / Future
0YEXqaMeTYjuvGQ0PpOTiL,0,5,El Chapo,"['The Game', 'Skrillex']",The Game / Skrillex
41SlwS8hYk7GWGScB1LWpR,0,5,Superheroes (feat. ASAP Rocky),"['Chief Keef', 'A$AP Rocky']",Chief Keef / A$AP Rocky
2l4zJarZ3jSihQGUzsbLdK,2,6,Vlone Flex,['Smooky MarGielaa'],Smooky MarGielaa
5nHofSNYy1zxXRwjLhZG0U,2,6,No Sad No Bad,['KILLY'],KILLY
6W6I7L9RLiBCfdKsWGQ6kM,2,9,Jetlag (feat. Chief Keef),"['Matt Ox', 'Chief Keef']",Matt Ox / Chief Keef
6VLt1YzIkisUmo7CjYIdub,2,6,Time Flies,['JMIN'],JMIN
1dCjqbaTep15ycd2PUMExv,2,6,New Benz,['JMIN'],JMIN
2S3Xk5G4ExVfVr5HwkUMn3,5,0,Drama,['Pink Sweat$'],Pink Sweat$
2PouhXteejtIuvfjWvMJYH,5,0,Call Me,['Pink Sweat$'],Pink Sweat$
7oGnZFO2jvDFJqOqNpbBEO,2,6,Not Nice,"['Xuitcasecity', 'Pink Sweat$']",Xuitcasecity / Pink Sweat$
1a6B9GBEyDRkezT8FALl97,5,0,No Replacing You,['Pink Sweat$'],Pink Sweat$
2GMbt84y4zGlFXhpDmQJQE,5,8,Would You,['Pink Sweat$'],Pink Sweat$
3atqfvHwNUtXwWhhhkVBm7,5,0,Cocaine,['Pink Sweat$'],Pink Sweat$
19gCnDoMbugHhF7eMpLpe1,5,0,Honesty,['Pink Sweat$'],Pink Sweat$
7tXut6lcThXpCYyGlV0g4O,2,9,MAKIN MONEY,"['lil aaron', 'Kiiara']",lil aaron / Kiiara
2iCn0wkzLk54h6ojLZHiFD,4,2,Hurts,"['lil aaron', 'Lil Soda Boi']",lil aaron / Lil Soda Boi
6OJEgeeuvinfBNcwf3NdC9,2,9,ALL I NEED,"['lil aaron', 'Goody Grace']",lil aaron / Goody Grace
5cAHJVx34ewG3HFDjRAfci,4,7,I DON’T WANNA HEAR ABOUT IT,['lil aaron'],lil aaron
3m8G3wukPrNjaWQJSzfMQD,5,6,TOP UNDER THE MISTLETOE,['lil aaron'],lil aaron
5mV5toAA3zPxo0ewkWDkRp,2,9,ALONE ON XMAS EVE,['lil aaron'],lil aaron
32J53Q3pgfIUmpqWrPVpao,2,9,FUCK CHRISTMAS,['lil aaron'],lil aaron
3eqavOrKHPLdfKZjNMtJWW,4,7,Nuts,"['Brooke Candy', 'lil aaron']",Brooke Candy / lil aaron
3lNWfDhcHRDd0Ub2WXMaWc,4,8,DAMN,"['lil aaron', 'Y2K']",lil aaron / Y2K
4FUJDreZuOP79nLURBi04P,4,7,STRONGER,['lil aaron'],lil aaron
5MV8Jf5ZmjNm0vJ4dKYpEQ,2,6,SOMETIMES,['lil aaron'],lil aaron
51LzgfKeXJehKm6MR3p2js,2,6,ROCK$TAR FAMOU$,"['lil aaron', 'Rico Nasty']",lil aaron / Rico Nasty
67RrhHAX92xH0PDFIU796V,4,7,STUNT,['lil aaron'],lil aaron
7i2tsXVO6g3lTgskFRN4Wa,2,9,ANYMORE,"['lil aaron', 'Kim Petras']",lil aaron / Kim Petras
3ZtjIeDXEbJ5hOcPimcmbw,2,6,QUIT,"['lil aaron', 'Travis Barker']",lil aaron / Travis Barker
0OobldrdEL2QFJ7pYpSSRw,2,6,Last Time I Checked,"['lil aaron', 'Goody Grace']",lil aaron / Goody Grace
4wbKZUramd9l5y91Ledtoj,2,6,In the Light of the Moon (feat. lil aaron),"['Goody Grace', 'lil aaron']",Goody Grace / lil aaron
75v1p677tO9W1Y95H0CJol,4,7,NIGHTRIDER,['lil aaron'],lil aaron
3w8kmUK2O55sZYZK3nZgob,4,7,4 LIFE,['lil aaron'],lil aaron
3mT2zjpmY93zIytDunMHGD,2,9,Homework,"['Kim Petras', 'lil aaron']",Kim Petras / lil aaron
7pX1qFBtzmxpM3qRGsXnPE,2,6,Tonite I Feel Like Dying,"['lil aaron', 'Wicca Phase Springs Eternal']",lil aaron / Wicca Phase Springs Eternal
6mdMz0aTPcP4xPz4DOsp0W,2,6,Po'ed Up (feat. Gunna),"['Paris Shadows', 'Gunna']",Paris Shadows / Gunna
4kfEy7h6bWBS5OaDpccTap,4,7,Marvelous Day (feat. Lil Uzi Vert & Gunna),"['Kap G', 'Lil Uzi Vert', 'Gunna']",Kap G / Lil Uzi Vert / Gunna
6ZthdsKjWtiCxnxbhs74vF,0,5,Drip or Drown,['Gunna'],Gunna
0HCnj7pfrvshnocOJUFeit,0,5,Top Off,['Gunna'],Gunna
4bY2oZGA5Br3pTE1Jd1IfY,4,7,月の大きさ,['Nogizaka46'],Nogizaka46
5ygDXis42ncn6kYG14lEVG,2,6,Baby Shark,['Pinkfong'],Pinkfong
2JuzzH2OF6KPqxLDafldyC,3,4,Rest Assured (Intro),['Aftercost'],Aftercost
2Lyi3aFEDby6M5oktYSO4t,2,9,Moments,['Aftercost'],Aftercost
1AJo4d3MgZSMkspaTuP90c,2,8,Chances,['Aftercost'],Aftercost
0DcSlMdJctf7Si2A3ET5yc,4,7,Back Down,['Aftercost'],Aftercost
07A9mSdOBfigSVbnqcWiGO,2,9,ADDICT (Prod. by Girlnexxtdoor),['Sik-K'],Sik-K
2HMyH6lnbXD38yywRYkFp1,4,7,xanax (Prod. by Bronze),['Sik-K'],Sik-K
1pz24zu5H9A0S1a2NKT4F0,2,6,SoulMate (feat. IU),"['ZICO', 'IU']",ZICO / IU
1X4AE0U11uSlEg8ViyTr0C,2,6,lil baby (Prod. BOYCOLD),['Sik-K'],Sik-K
5iD864yqfX6cp3tYrdDrqZ,4,7,Boomin' (Prod. Vangdale),"['Sik-K', 'Loopy']",Sik-K / Loopy
40t207ZbMEIp39fCyxMxlF,2,6,Groupie,"['pH-1', 'Mokyo']",pH-1 / Mokyo
2jiI8bNSDu7UxTtDCOqh3L,4,7,21,['DEAN'],DEAN
3mNbGPCLCxia3yvwWp2P51,5,0,It Takes Time,"['Loco', 'Colde']",Loco / Colde
6IFpwncCkKrXHyP0RuG9r6,4,2,Bonnie & Clyde,['DEAN'],DEAN
4ppKRxity3jJd2hGoVyD4u,5,6,No Make Up,['Zion.T'],Zion.T
50XyYXptUmRqXoH851cgnn,0,7,Timid (Feat. 창모),"['jeebanoff', 'CHANGMO']",jeebanoff / CHANGMO
04IGR2cI76yPj8GUoNhUv5,2,6,Good Morning,"['PENOMECO', 'Car, the garden']","PENOMECO / Car, the garden"
7kH8cKU5vlnpIR9uBUpP06,2,6,Grapevine (feat. Jay Park),"['Junoflo', 'Jay Park']",Junoflo / Jay Park
2AA1f7utyvXpmtKsEvp5lz,4,7,dayfly,"['DEAN', 'SULLI', 'Rad Museum']",DEAN / SULLI / Rad Museum
3LcWhdTrePiAEH403Vw0oH,2,6,제목미정,"['Sik-K', 'CRUCiAL STAR', 'Taylor']",Sik-K / CRUCiAL STAR / Taylor
3hHpCjJdBBw4KjizY8l72r,4,7,COCO BOTTLE,['PENOMECO'],PENOMECO
1OJExKEuSvIdtw9NIaszOc,5,0,Overthinking,['offonoff'],offonoff
7jwEER43W8bYYsKUdl39Aa,4,7,L.I.E,['PENOMECO'],PENOMECO
6Tw2x3wavaWsboio2Cy44I,2,6,FIANCÉ,['MINO'],MINO
1wa6QQsdSE3X2GbRljGpFk,2,9,Candles,['Juice WRLD'],Juice WRLD
069xOXmb7oa81j9ARhq88Z,0,5,Gasoline (feat. Young King Dave),"['Yung Gravy', 'bbno$', 'Young King Dave']",Yung Gravy / bbno$ / Young King Dave
2o8VvyPvmjhDid7zk7XNHV,4,7,Good Gas,"['Good Gas', 'FKi 1st', 'UnoTheActivist', 'MadeinTYO']",Good Gas / FKi 1st / UnoTheActivist / MadeinTYO
1KzNsOkpQthVwpCJrADJEQ,0,5,dothatshit!,['Playboi Carti'],Playboi Carti
5JQv5kFLkO8ZFu49cRLs8T,0,5,Back to the Basics,['Yung Gravy'],Yung Gravy
6b4A1mLzePAHGn3XCicLAe,0,5,SIRENS | Z1RENZ [FEAT. J.I.D | J.1.D],"['Denzel Curry', 'JID']",Denzel Curry / JID
0JMaYOYwZ8uXbzBv0eMUCr,5,0,2nd Thoughts,['Yung Pinch'],Yung Pinch
4KtoztbBnU8JkP96u0B8HQ,2,6,Knockout,['Yung Gravy'],Yung Gravy
6pzAouYaDfTck4dNCb3xQ4,0,8,Underwater (feat. Sir),"['EARTHGANG', 'SiR']",EARTHGANG / SiR
0ARp9mXXpPflIwehy25kCa,5,0,Big Sis,['SALES'],SALES
6jlPsC7xoYtd13U9UcxbCf,0,5,Almost There,"['VIC MENSA', 'Mr Hudson']",VIC MENSA / Mr Hudson
52ztI2AthLbmFHyGE3CzSl,4,7,Monday to Monday,['Roy Woods'],Roy Woods
7ms3VzLTfr7fXNOqA4Mkx9,0,5,Creeping (feat. Rich the Kid),"['Lil Skies', 'Rich The Kid']",Lil Skies / Rich The Kid
0n22yqkitWec0PV6tibWEO,0,5,"Nervous (feat. Lil Baby, Jay Critch & Rich the Kid)","['Famous Dex', 'Jay Critch', 'Lil Baby', 'Rich The Kid']",Famous Dex / Jay Critch / Lil Baby / Rich The Kid
3ZOwmSmQKX4vTK4N6e2GsW,2,6,Cake,['88GLAM'],88GLAM
43iloSMNjOYqR5207cnqhO,2,6,Oh Wow,['Roy Purdy'],Roy Purdy
7weyB4Zuj9QDwQrFbveSpG,4,7,Too Gone (feat. Khalid),"['Rich The Kid', 'Khalid']",Rich The Kid / Khalid
7LTF9fbxdEjnsdjTG8tPyQ,5,0,Mine - Acoustic Version,['The Mayries'],The Mayries
6e8m1rGIJUFswGLK3GAjl2,5,0,Sick Boy,['Darnell Smith'],Darnell Smith
0jiW3PNiHJxOhWh9oPBJ7m,4,7,Held Me Down,"['NAV', 'Metro Boomin']",NAV / Metro Boomin
6r8A7kDwaRCoRlXIGh368J,5,0,That’s Why,['Yerin Baek'],Yerin Baek
1rlIrbWboTRGeKfHhgbJRZ,0,5,FLIP THE SWITCH (feat. Drake),"['Quavo', 'Drake']",Quavo / Drake
7jTL6K5hqWDVUH4j2thZrp,2,6,Movin’ Up,"['Quality Control', 'Lil Yachty', 'Ty Dolla $ign']",Quality Control / Lil Yachty / Ty Dolla $ign
1Mz4SyM8h4euPiyLMiJNjL,5,0,Make Me Like You,['Tore'],Tore
594suifkodzqXMkJlkKRQd,4,2,Ice Age,['Denzel Curry'],Denzel Curry
6bqIEcMHVQF0NQHnOnrvng,4,7,Baba,['Aminé'],Aminé
25gcPSVChYnwxTSLft3UlT,5,0,Bring Me My Money,['Felly'],Felly
7FpNzuVb2hV6NOt5glgyfP,5,8,바람에 기대 Leaning Against the Wind,['Solji'],Solji
1rpQJ5vH0wjL8EtSA7ZITQ,5,6,Chicago Diner,['Kota the Friend'],Kota the Friend
190IqlryWu91WBKeDgZqZz,5,0,Only in My Dreams,['The Marías'],The Marías
7sljA9XJXVCbbXLK5XpDtu,5,0,Maybe,['RICEWINE'],RICEWINE
7MWBaNbbeRuKhtbQZlfBUk,0,5,1997,['Yung Pinch'],Yung Pinch
0ror2i7yC3O4iqS1Fmvhtb,0,5,Alkaline,['Kota the Friend'],Kota the Friend
0FH7yQaW5eU7Z9gqoOCcLr,4,7,32 Ave Intro,['Denzel Curry'],Denzel Curry
4mOPVJGfWXH0wPFA6xeRDz,4,7,Kyrie,['88GLAM'],88GLAM
0Ee6IIBCCJptLBzBadj1Nl,5,0,'Till I See You,['Hillsong London'],Hillsong London
3u9u4xAkzKuONeP4QD9E3q,4,7,This and That,['Curren$y'],Curren$y
01ryv8tqj6gZnGb18srxk7,2,6,Homewrecker,"['VIC MENSA', 'Rivers Cuomo']",VIC MENSA / Rivers Cuomo
6gSw5vz7dcafda23VqMrnl,2,6,Empty,['Kevin Abstract'],Kevin Abstract
0afGLa6wcYiLLXFZ48ZQpY,5,0,Thunder,['Roy Blair'],Roy Blair
2HLtRAcBAWd4y7TfVVoIpm,2,6,Let It Pass,['Jakob'],Jakob
0yb28j15yuI99JlYQbSpo2,4,7,Watch Me Fall,['Lil Xan'],Lil Xan
2G802Kya1KGssdwrVMKJaq,0,5,Zombie (feat. Rich Brian),"['Higher Brothers', 'Rich Brian']",Higher Brothers / Rich Brian
7lxcmd6V6iFDgtw9urFsGB,4,7,No More (feat. NIKI),"['Higher Brothers', 'NIKI']",Higher Brothers / NIKI
1DlFEqhGmARazOCKYFYIf8,2,6,Diamond,['Higher Brothers'],Higher Brothers
0wdJgrDo4kosgObGnvjp5m,4,7,Need Me Now (feat. Guapdad 4000),"['Higher Brothers', 'Guapdad 4000']",Higher Brothers / Guapdad 4000
7l0WDHafkQS5hZQTFcoQlG,0,5,Won't Believe (feat. ScHoolboy Q),"['Higher Brothers', 'ScHoolboy Q']",Higher Brothers / ScHoolboy Q
4M22sJbFdDcleDjBffL1RW,0,5,We Talkin Bout (feat. KOHH),"['Higher Brothers', 'KOHH']",Higher Brothers / KOHH
5pHr4PgC02rm0Nlgcd5vmx,0,9,Sunshine,['Higher Brothers'],Higher Brothers
5AcIcc6Z4QD3b7sTaw0yLO,0,5,Top (feat. Soulja Boy),"['Higher Brothers', 'Soulja Boy']",Higher Brothers / Soulja Boy
6wmtkJ9v4aEWNAQ38inzxJ,0,5,Do It Like Me (feat. JID),"['Higher Brothers', 'JID']",Higher Brothers / JID
5XHcYoIcFY7GgV6OHUB00Q,0,5,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),"['Higher Brothers', 'Denzel Curry', 'Ski Mask The Slump God']",Higher Brothers / Denzel Curry / Ski Mask The Slump God
4ZnZehVC0izVoLNQHbPakt,2,9,Flexing So Hard,['Higher Brothers'],Higher Brothers
7IZjtnaqjZSrg2Pm0OVBop,0,5,No Smoke No Smoke 1400 B.C. / Sauce,"['Trippie Redd', 'Pachino']",Trippie Redd / Pachino
27aIEWLGCJvSA36xyAgfe5,2,6,아버지,['PSY'],PSY
2MJdgSby3DtSS7bUJx2cly,4,7,Red Room,['Offset'],Offset
6bolfjXj78EIQRB48C6QTc,2,9,Carry You Home (feat. StarGate & Aloe Blacc),"['Tiësto', 'Stargate', 'Aloe Blacc']",Tiësto / Stargate / Aloe Blacc
77JhyZwbfGojU8eBEsArDA,2,9,Your Eye,['Kaivon'],Kaivon
0vxudxUod8FTiwE6dYohiH,2,9,Say It - Illenium Remix,"['Flume', 'Tove Lo']",Flume / Tove Lo
2wm6DCnWcWwfsIl0LvWYZ8,2,6,God Damnit (with Call Me Karizma),"['ILLENIUM', 'Call Me Karizma']",ILLENIUM / Call Me Karizma
0Ev562zA4pmUsBqjxsxxdx,2,6,Feel Good (feat. Daya),"['Gryffin', 'ILLENIUM', 'Daya']",Gryffin / ILLENIUM / Daya
3SEupjP7CBdIoNPrFrMozG,2,9,Bye Bye (feat. Ivy Adara),"['Gryffin', 'Ivy Adara']",Gryffin / Ivy Adara
66U2Ud0RBGfQ0ZQrI2m8FC,4,7,Just For A Moment (feat. Iselin),"['Gryffin', 'Iselin']",Gryffin / Iselin
2EdT0divbyKeaurz7KgPm1,4,7,Remember (with ZOHARA),"['Gryffin', 'ZOHARA']",Gryffin / ZOHARA
1CPUilWsYY4I5nzXuTN8Gj,2,6,Rumors,"['R3HAB', 'Sofia Carson']",R3HAB / Sofia Carson
2xbRwcylUnX881qaqf5ZZJ,4,7,Freak - Joe Stone 2K18 Edit,"['R3HAB', 'Quintino', 'Joe Stone']",R3HAB / Quintino / Joe Stone
5RugEn59RTnWE4IM4uBaC9,4,7,Up All Night,"['R3HAB', 'MOTi', 'Fiora']",R3HAB / MOTi / Fiora
7L59vVTpoS94JU3KEeolqt,2,9,Take Me Home (feat. Bebe Rexha),"['Cash Cash', 'Bebe Rexha']",Cash Cash / Bebe Rexha
1gdMKFGWrI34ZTO8k7Hfg6,2,8,Call You (feat. Nasri of MAGIC!),"['Cash Cash', 'MAGIC!']",Cash Cash / MAGIC!
5Xt5iEbljmwJW51LMTQ6Nx,2,9,What About Us - Cash Cash Remix,"['P!nk', 'Cash Cash']",P!nk / Cash Cash
0sfbunyd3a7IFoWwEt8dsk,4,7,Don't Leave Me Alone (feat. Anne-Marie) - Oliver Heldens Remix,"['David Guetta', 'Anne-Marie', 'Olivier Heldens']",David Guetta / Anne-Marie / Olivier Heldens
1mC2UjWt25Oixtqu7C6suL,4,7,Don't Leave Me Alone (feat. Anne-Marie) - EDX's Indian Summer Remix,"['David Guetta', 'Anne-Marie', 'EDX']",David Guetta / Anne-Marie / EDX
7ykMO4py7Nvrgf2vUHBkzr,2,9,I Wanna Know,"['RL Grime', 'Daya']",RL Grime / Daya
6vWk151OrbHfKe4D6Z6tdV,2,9,Crawl Outta Love,"['ILLENIUM', 'Annika Wells']",ILLENIUM / Annika Wells
4bw3ZyWA1ui0Adu285NWDl,2,6,Without Me - ILLENIUM Remix,"['Halsey', 'ILLENIUM']",Halsey / ILLENIUM
3EVwNrVchN0ohZAe9j03C3,0,5,Hate Being Alone,"['SLANDER', 'Dylan Matthew']",SLANDER / Dylan Matthew
1AcoISuZA2tq5uFOwRA7yu,4,9,You Don't Even Know Me,"['SLANDER', 'RIOT']",SLANDER / RIOT
5GIE4sOL5Dk9gLbowUtUpT,4,7,Without You,"['SLANDER', 'Kayzo', 'Dylan Matthew']",SLANDER / Kayzo / Dylan Matthew
0qwMoAstkTXlWE8lQJBRzY,4,7,Kneel Before Me,"['SLANDER', 'Crankdat', 'Asking Alexandria']",SLANDER / Crankdat / Asking Alexandria
2BVUOGciUUUqOPSLtHwLGp,1,1,GUD VIBRATIONS,"['NGHTMRE', 'SLANDER']",NGHTMRE / SLANDER
6jQPolTBq89z9AHrMrmYpS,2,2,Superhuman,"['SLANDER', 'Eric Leva']",SLANDER / Eric Leva
0zqy3ss4CwD6u4QPksS0nI,0,5,8 Out Of 10,['Drake'],Drake
230wNo1dnexltKYQbsW7oD,4,7,772 Love,['YNW Melly'],YNW Melly
6q22ySlGYH8PEcciOeN1Ki,2,9,Aahhyeahh,['Oliver Francis'],Oliver Francis
4WJz3lvrnL5Ua4IC3x2qui,0,5,Alcoholic,"['Dylan Raps', 'YoungBoy Never Broke Again', 'HoodRich Pablo Juan']",Dylan Raps / YoungBoy Never Broke Again / HoodRich Pablo Juan
5SUlWv63JVVDFjFmXSbuLf,2,6,All In,['Nebu Kiniza'],Nebu Kiniza
6flur5o18COKeafnjLHRiJ,4,7,Be Like Me (feat. Lil Wayne),"['Lil Pump', 'Lil Wayne']",Lil Pump / Lil Wayne
0F1DQIjMvHp9YS0Wpv4Ngl,2,2,Beloved - Single Version,['Mumford & Sons'],Mumford & Sons
0V32J8L2rYT3FkCESIfXCb,0,5,BLACKJACK (feat. YBN Cordae) - Remix,"['Aminé', 'Cordae']",Aminé / Cordae
1uIPtWQmmoTJ8u0EVq7I8r,4,7,BLUNT WRAP LATTE,['Pryde'],Pryde
1uDOXrIOANQXEhqbFay4Ks,2,6,Buena Sera - Recorded at Spotify Studios NYC,['Michael Bublé'],Michael Bublé
4gVX26KwlsIh9Uh7hKIRjp,0,5,Butter Pecan - Bonus Track,['YNW Melly'],YNW Melly
06ygBY7TEM6e2hGLkJyuF8,5,8,Can I Have the Day With You,"['Sam Ock', 'Michelle']",Sam Ock / Michelle
1iKjPM2YygFxUqjUakAI4n,2,9,Can't Kick Up The Roots,['Neck Deep'],Neck Deep
0VUKyt3fMjws3me8rZJDua,2,6,Cardiac Arrest,['Bad Suns'],Bad Suns
5SZeJOQaDeQFT0Kkz9jfXR,2,9,CAROUSEL,['Aries'],Aries
33TGqiTPoXk8wqy7NcnxWb,4,7,Change,['Levi Bent-Lee'],Levi Bent-Lee
5U3MWICGoIVVIR1N8CdCgd,2,6,City Girls,['YNW Melly'],YNW Melly
2O4HtQxdG0JaN85SzNhaWr,2,6,DEADMAN WUNDERLAND,['Aries'],Aries
1Ztka7fCyxUv46FW1mZH9T,4,9,December (again) [feat. Mark Hoppus],['Neck Deep'],Neck Deep
0RFgvrhkf9FiDRLA0BhzpZ,2,6,Drift Away,['Uncle Kracker'],Uncle Kracker
3Q3e5CcXOMAVzE5EpNocsy,2,6,drink-182,['convolk'],convolk
6eNEsr5VtKEBO8orbABPxN,4,0,enough,['916frosty'],916frosty
7BIOVChPyUpXRUdp6yoKAM,0,5,Fake Decent,"['KAMI', 'VIC MENSA']",KAMI / VIC MENSA
3W4XWpgfpSfoS7JKkiB0j1,2,6,Fight,"['Surf', 'Rip Eternal']",Surf / Rip Eternal
3L7bvdPP96l4Y7BQnI1Gom,2,6,Flossin,['Global Dan'],Global Dan
0hwkukpHcBJfGcIUxi1tK2,2,6,Freddy Krueger (feat. Tee Grizzley),"['YNW Melly', 'Tee Grizzley']",YNW Melly / Tee Grizzley
4820SC1xnUaabzzYQTDkP2,3,4,Gnossienne: No. 1,"['Erik Satie', 'Alexandre Tharaud']",Erik Satie / Alexandre Tharaud
4GHW4tzEf6OBIoyewdBnZX,2,6,Happy Judgement Day,['Neck Deep'],Neck Deep
7pxLyPfpvBTS09ZuP1Cqbq,2,9,hate (being) stuck in my head,['convolk'],convolk
222dTwr5XeEgAzEtsrQA0R,2,2,Headlights,"['Eminem', 'Nate Ruess']",Eminem / Nate Ruess
5pUriZdv6M4ZhqxcwY7EJI,4,7,Heart,['Lil Tracy'],Lil Tracy
4GgCug01dRWB6G6HCaNGtL,4,9,High as a Kite,['Weezer'],Weezer
26tw0eJ5vfPPIon7Ng9BZP,0,5,History,['Fetty Wap'],Fetty Wap
4Im6GRj17qa7NW76OsJh1s,5,0,I Guess I Just Feel Like,['John Mayer'],John Mayer
7guL3oo71w0JBYDgRsir4t,2,9,I Like,['Matt Ox'],Matt Ox
5KBUiiDRPsocZlY2v3EtRk,4,7,I Like It (I Wanna Be Where You Are),['Grand Puba'],Grand Puba
